chain,result,count
motif:backward_pawn|double_attack|king_attack|open_file,draw,3
motif:battery|pawn_chain,draw,18
motif:backward_pawn|battery|double_attack|fork|open_file|pawn_break|pawn_chain,draw,6
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,1
motif:backward_pawn|doubled_pawn|isolated_pawn|pawn_break,draw,438
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,draw,90
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,success,201
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break,success,270
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,success,2217
motif:backward_pawn|double_attack|fork|isolated_pawn|king_attack|open_file|pawn_break,success,7
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_break,success,3
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file,success,4
motif:backward_pawn|isolated_pawn|king_attack|open_file|pin,success,5
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file,success,7
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,success,6
motif:backward_pawn|battery|doubled_pawn,draw,1
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,9
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,12
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,22
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,62
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|pawn_break,draw,60
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,draw,114
motif:backward_pawn|battery|pawn_break|pawn_chain,success,29
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,failure,51
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break,failure,18
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break,success,20
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,13
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,2
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,2
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,11
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,15
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,15
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,5
motif:backward_pawn|battery|double_attack,draw,1
motif:backward_pawn|battery|double_attack|fork,draw,2
motif:backward_pawn|battery|double_attack|pawn_break|pawn_chain,draw,3
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_chain|pin,draw,6
motif:backward_pawn|battery,success,4
motif:backward_pawn|battery|pawn_break,success,1
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break,success,4
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break,success,1
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,success,1
b:Kf5|w:Ra2,draw,1
b:Kf6|w:Kb3,draw,2
w:Qc1|b:Ra6,draw,1
b:Nf3|w:Rd2,draw,1
