chain,result,count
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,8
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,10
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,5
b:Ra8|w:Kg2,draw,1
motif:backward_pawn|double_attack|fork|pawn_break|pawn_chain,draw,2
motif:backward_pawn|isolated_pawn|open_file|pawn_break,draw,2
b:Rc8|w:Kg2,draw,1
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_chain,draw,3
motif:backward_pawn|battery|open_file|pawn_chain,draw,3
motif:backward_pawn|double_attack|isolated_pawn|open_file|pawn_chain,draw,3
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,3
motif:backward_pawn|isolated_pawn|open_file|rook_on_seventh,draw,3
motif:backward_pawn|isolated_pawn|open_file,draw,3
motif:backward_pawn|double_attack|fork|isolated_pawn|open_file|pawn_break|pawn_chain,draw,4
motif:backward_pawn|doubled_pawn|king_attack|open_file,draw,13
motif:double_attack|king_attack|open_file,draw,4
b:Kd4|w:Ka7,draw,1
w:Kc3|b:Kb6,draw,1
b:Ke7|w:Ne2,draw,1
b:Bh8|w:Bd4,draw,1
w:Rf1|b:Rb8,draw,1
motif:backward_pawn|battery|double_attack|fork|open_file|pawn_break|pawn_chain,draw,8
motif:backward_pawn|battery|double_attack|open_file|pawn_break|pawn_chain,draw,5
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file,draw,2
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,2
w:Bb8|b:Kg8,draw,1
w:Ne2|b:Kg7,draw,1
b:Kg8|w:Bc7,draw,1
w:Nd3|b:Kf6,draw,1
b:Kg6|w:Nd3,draw,1
w:Nd1|b:Kf7,draw,1
b:Kf5|w:Be5,draw,1
w:Be5|b:Kg5,draw,1
b:Kf5|w:Be5|b:Kg5,draw,1
