chain,result,count
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,14
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_break,draw,8
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,7
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,1
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,30
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pawn_chain,draw,25
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file,draw,47
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,draw,164
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file,draw,320
motif:backward_pawn|battery|double_attack|pawn_chain,draw,205
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,6
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,draw,47
motif:backward_pawn|battery|pawn_chain,success,15
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pawn_chain|pin,success,129
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,1
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,9
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pawn_chain|pin,draw,1333
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,152
motif:backward_pawn|battery|pawn_chain,failure,65
motif:backward_pawn|battery|double_attack|fork|pawn_break|pawn_chain,failure,19
motif:backward_pawn|battery,failure,5
motif:backward_pawn|battery|pawn_break|pawn_chain,failure,42
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file,draw,4703
motif:backward_pawn|battery|doubled_pawn|open_file|pawn_break|pawn_chain,draw,10
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|open_file|pawn_break|pawn_chain,draw,5
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_chain|pin,draw,1
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,8
motif:battery|double_attack|fork,draw,19
motif:backward_pawn|battery|doubled_pawn,failure,15
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_break|pawn_chain,failure,10
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,failure,9
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,failure,3
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file,failure,16
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,failure,27
motif:backward_pawn|battery|pawn_break,failure,6
motif:backward_pawn|battery|double_attack|isolated_pawn|pawn_break|pin,failure,4
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file,failure,103
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,failure,28
motif:backward_pawn|battery|doubled_pawn|isolated_pawn,draw,28
motif:backward_pawn|battery|doubled_pawn|open_file|pawn_chain|rook_on_seventh,draw,2
motif:backward_pawn|battery|doubled_pawn|open_file|pawn_chain,draw,7
motif:backward_pawn|battery|double_attack|doubled_pawn|open_file|pawn_chain,draw,11
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_chain|pin,draw,1
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,33
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,18
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pawn_chain,draw,3
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pin,draw,13
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pin|rook_on_seventh,draw,7
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pin|rook_on_seventh,draw,10
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pin|rook_on_seventh,draw,8
motif:backward_pawn|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,failure,20
motif:backward_pawn|doubled_pawn|isolated_pawn|pawn_chain,failure,9
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pin,failure,5
motif:backward_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,failure,11
motif:backward_pawn|double_attack|fork|isolated_pawn|king_attack|open_file|rook_on_seventh,failure,3
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,9
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,draw,1
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file,draw,42
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|pin,draw,1
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,14
motif:backward_pawn|battery|doubled_pawn|isolated_pawn,success,8
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break,success,12
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file,success,276
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file,success,57
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file,success,2
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file,success,3
motif:backward_pawn|isolated_pawn|king_attack|open_file,success,15
motif:backward_pawn|isolated_pawn|open_file,success,10
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break,draw,293
motif:backward_pawn|battery|doubled_pawn|pawn_chain,draw,208
motif:backward_pawn|doubled_pawn|pawn_chain,draw,10
motif:backward_pawn|double_attack|doubled_pawn|pawn_chain|pin,draw,7
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_chain,draw,15
motif:backward_pawn|double_attack|doubled_pawn|fork|pawn_chain,draw,7
motif:backward_pawn|doubled_pawn|pawn_break|pawn_chain,draw,10
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,draw,12
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,70
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,8
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_chain,draw,21
motif:backward_pawn|battery|double_attack,draw,2
motif:battery|double_attack|fork|pawn_chain,draw,1
motif:backward_pawn|battery|doubled_pawn|pawn_chain|pin,draw,4
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,76
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,1
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,10
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pin,draw,7
motif:battery,success,8
motif:backward_pawn|battery|doubled_pawn|pawn_chain,success,31
motif:backward_pawn|battery|doubled_pawn|pawn_break|pawn_chain,success,5
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pawn_break|pawn_chain|pin,success,15
motif:backward_pawn|double_attack|isolated_pawn|open_file|pawn_break|pawn_chain|pin,success,2
motif:backward_pawn|battery|isolated_pawn,draw,17
motif:backward_pawn|battery|isolated_pawn|pawn_chain,draw,36
motif:backward_pawn|battery|isolated_pawn|pawn_break|pawn_chain,draw,12
motif:backward_pawn|battery|king_attack,draw,7
motif:backward_pawn|battery|double_attack|fork|isolated_pawn,draw,9
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,8
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,14
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pawn_chain,draw,5
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,31
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_chain|pin,draw,16
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,8
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,5
motif:backward_pawn|battery|pin,draw,6
motif:backward_pawn|battery|double_attack|fork|pin,draw,6
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break,draw,13
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|pawn_break,draw,1
w:Kf2|b:Kc7,draw,1
b:Kd7|w:Kf3,draw,2
b:Kd8|w:Kg3,draw,1
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,1
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,7
b:Kc8|w:Kf2,draw,1
b:Ng8|w:Rh1,draw,1
motif:battery|king_attack,draw,2
motif:battery|double_attack,draw,8
motif:backward_pawn|battery|pawn_chain|pin,draw,5
motif:backward_pawn|double_attack|pawn_chain|pin,draw,8
motif:backward_pawn|double_attack|king_attack|pawn_chain|pin,draw,2
motif:backward_pawn|battery|double_attack|pawn_chain|pin,draw,2
motif:backward_pawn|battery|king_attack|pawn_chain,draw,2
motif:backward_pawn|battery|double_attack|open_file|pawn_chain|pin,draw,31
motif:backward_pawn|battery|double_attack|open_file|pawn_chain,draw,2
motif:backward_pawn|battery|open_file|pawn_chain|pin,draw,2
motif:backward_pawn|battery|king_attack|open_file|pawn_chain,draw,2
motif:backward_pawn|battery|double_attack|king_attack|open_file|pawn_chain,draw,2
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file,draw,11
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file,draw,2
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_break,draw,2
motif:backward_pawn|double_attack|isolated_pawn|open_file|pin,draw,2
w:Ka7|b:Ke6,draw,1
w:Kc7|b:Ke6,draw,1
w:Kc8|b:Kg3,draw,1
b:Ke5|w:Kc8,draw,1
w:Kd8|b:Ke4,draw,1
b:Ke5|w:Kc6,draw,1
w:Kc6|b:Ke4,draw,1
w:Kb7|b:Kg5,draw,1
b:Kh4|w:Kb8,draw,1
w:Kd5|b:Ke2,draw,1
w:Kb4|b:Kg2,draw,1
b:Ke5|w:Kc6|b:Ke4,draw,1
