chain,result,count
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file,draw,62
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,draw,85
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,10
motif:backward_pawn|battery|doubled_pawn|pawn_break,success,19
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_break,draw,49
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_break,success,28
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pin,draw,28
motif:backward_pawn|battery|double_attack|doubled_pawn|open_file|pawn_chain,draw,103
motif:backward_pawn|battery|doubled_pawn|open_file|pawn_chain,draw,30
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|open_file|pawn_chain,draw,35
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,draw,15
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,19
motif:backward_pawn|battery|double_attack,draw,37
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file,draw,68
motif:backward_pawn|battery|double_attack|fork|pawn_break|pawn_chain,draw,13
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain|pin,draw,168
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,draw,7
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pin,draw,33
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_break,failure,32
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,17
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,82
motif:backward_pawn|battery|isolated_pawn|pawn_break|pawn_chain,draw,162
motif:battery|double_attack|fork,draw,31
motif:backward_pawn|battery|double_attack|pawn_chain,draw,9
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain|pin,failure,55
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,draw,29
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pin,draw,65
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_break,draw,27
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pawn_break,draw,4
motif:backward_pawn|battery|pawn_break,draw,125
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,41
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,51
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_break,draw,14
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break,draw,108
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,74
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,43
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,draw,5
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,14
motif:backward_pawn|battery|isolated_pawn|pawn_chain|pin,draw,10
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pawn_chain,draw,28
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break,draw,69
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pin,draw,13
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break|pin,draw,12
motif:backward_pawn|double_attack|fork|isolated_pawn|king_attack|open_file,draw,19
motif:backward_pawn|doubled_pawn|open_file|pawn_chain,draw,8
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,29
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,2
motif:backward_pawn|double_attack|fork|isolated_pawn|open_file,draw,36
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,12
motif:backward_pawn|battery|pawn_chain,failure,3
motif:backward_pawn|battery|isolated_pawn,draw,406
motif:backward_pawn|battery|double_attack|isolated_pawn|pawn_break|pawn_chain,draw,280
motif:backward_pawn|battery|double_attack|isolated_pawn|pin,draw,29
motif:backward_pawn|battery|double_attack|isolated_pawn,draw,72
