chain,result,count
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,5
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,96
motif:backward_pawn|double_attack|fork|isolated_pawn|king_attack|open_file,draw,12
motif:backward_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,59
motif:backward_pawn|battery|isolated_pawn|pawn_break|pawn_chain,draw,19
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,19
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pawn_break,draw,25
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_break,draw,4
motif:backward_pawn|king_attack|open_file|pawn_chain,draw,3
motif:backward_pawn|king_attack|open_file,draw,493
motif:backward_pawn|isolated_pawn|king_attack|open_file|pin|rook_on_seventh,draw,180
motif:backward_pawn|isolated_pawn|open_file|pin,draw,140
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,success,15
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,success,16
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,draw,508
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,draw,35
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,126
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,draw,171
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,42
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_break|rook_on_seventh,draw,136
motif:king_attack|open_file|rook_on_seventh,draw,2319
motif:king_attack|open_file|pin,draw,302
motif:double_attack|king_attack|open_file,draw,12
motif:open_file,draw,248
motif:backward_pawn|battery|doubled_pawn|pawn_chain,draw,90
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,68
motif:backward_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,13
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,failure,33
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,failure,4
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,failure,3
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file,failure,2
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break,draw,25
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,32
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pawn_chain,draw,12
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,27
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin|rook_on_seventh,draw,8
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|pawn_break|rook_on_seventh,draw,18
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_break|pawn_chain,draw,19
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_break|pawn_chain|pin,draw,2
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_break|pawn_chain,draw,8
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file,draw,25
motif:backward_pawn|battery|isolated_pawn|open_file|pin,draw,24
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,54
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,draw,2
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,22
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,168
motif:backward_pawn|battery|open_file,draw,9
motif:backward_pawn|battery|king_attack|open_file,draw,26
motif:backward_pawn|open_file,draw,36
motif:backward_pawn|double_attack|isolated_pawn|open_file|pin,draw,11
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_chain,draw,16
motif:backward_pawn|battery,draw,96
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pin,draw,8
motif:backward_pawn|double_attack|isolated_pawn|open_file|rook_on_seventh,draw,19
motif:backward_pawn|battery|doubled_pawn|pawn_chain,failure,130
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_chain,failure,7
motif:backward_pawn|isolated_pawn|open_file|pawn_break|rook_on_seventh,failure,1
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file,failure,12
motif:backward_pawn|isolated_pawn|king_attack|open_file,failure,57
motif:battery|king_attack|open_file,failure,3
motif:backward_pawn|battery|double_attack,failure,4
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pin,failure,35
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,failure,28
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,failure,21
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pin,failure,7
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pin|rook_on_seventh,failure,10
motif:backward_pawn|battery|doubled_pawn,draw,2606
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break,draw,19
motif:backward_pawn|battery|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,15
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,27
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file,draw,34
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,38
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pin,draw,10
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pin,draw,23
motif:battery|king_attack|open_file|pin,draw,13
motif:battery,success,33
motif:backward_pawn|battery|doubled_pawn,success,224
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,success,76
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,success,364
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,success,9
motif:backward_pawn|battery|double_attack|doubled_pawn,draw,417
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,12
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|rook_on_seventh,draw,3
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,542
motif:backward_pawn|isolated_pawn|open_file|rook_on_seventh,draw,518
motif:double_attack|king_attack|open_file|rook_on_seventh,draw,42
motif:king_attack|open_file|pin|rook_on_seventh,draw,66
motif:backward_pawn|battery|double_attack|doubled_pawn|fork,draw,162
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_break,draw,14
motif:backward_pawn|battery|doubled_pawn|pawn_break,draw,23
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file,draw,57
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pin,draw,2
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,282
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,1554
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,9
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,48
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,13
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,161
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,85
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,18
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,14
motif:battery,failure,13
motif:battery|double_attack|fork,failure,15
motif:backward_pawn|battery|doubled_pawn,failure,58
motif:backward_pawn|battery|double_attack|doubled_pawn|fork,failure,37
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,failure,159
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,failure,16
motif:backward_pawn|battery|double_attack|fork,draw,738
motif:backward_pawn|battery|king_attack,draw,3
motif:backward_pawn|battery|doubled_pawn|isolated_pawn,draw,9
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_chain,draw,15
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,9
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,20
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,6
motif:backward_pawn|battery|double_attack|king_attack|open_file,draw,18
motif:backward_pawn|battery|double_attack|king_attack|open_file|pawn_chain,draw,8
motif:backward_pawn|battery|double_attack|fork|king_attack|open_file,draw,2
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|king_attack|open_file,draw,47
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|king_attack|open_file|pawn_chain,draw,10
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,2
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,5
motif:backward_pawn|double_attack|doubled_pawn|open_file|pawn_break,draw,3
motif:backward_pawn|battery|doubled_pawn|pawn_break|pawn_chain,draw,26
motif:backward_pawn|battery|doubled_pawn|fork|pawn_break|pawn_chain,draw,10
motif:backward_pawn|battery|isolated_pawn|pawn_break,draw,4
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break,draw,1
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pawn_break,draw,21
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_break,draw,37
motif:backward_pawn|doubled_pawn|pawn_break|pawn_chain,draw,16
motif:backward_pawn|double_attack|doubled_pawn|pawn_break|pawn_chain,draw,5
motif:backward_pawn|double_attack|doubled_pawn|fork|pawn_break|pawn_chain,draw,5
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,14
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,2
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|pin|rook_on_seventh,draw,30
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break,draw,20
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,9
motif:backward_pawn|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,draw,3
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,15
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break|rook_on_seventh,draw,24
motif:battery|king_attack|open_file|rook_on_seventh,draw,21
motif:backward_pawn|battery|double_attack|fork|isolated_pawn,draw,4
motif:backward_pawn|battery|isolated_pawn|pawn_chain,draw,21
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_chain,draw,17
motif:backward_pawn|battery|isolated_pawn|pawn_chain|pin,draw,23
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_chain|pin,draw,31
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pawn_chain,draw,10
motif:backward_pawn|battery|double_attack|isolated_pawn|pawn_chain,draw,15
motif:backward_pawn|battery|fork|isolated_pawn|pawn_break|pawn_chain,draw,4
motif:backward_pawn|battery|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pawn_chain,draw,4
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break,draw,22
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,7
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_chain|pin,draw,4
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_chain,draw,4
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_chain,draw,4
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_chain,draw,1
motif:backward_pawn|battery|double_attack|doubled_pawn|king_attack|open_file|pawn_chain,draw,10
motif:backward_pawn|battery|doubled_pawn|king_attack|open_file|pawn_chain,draw,13
motif:backward_pawn|battery|double_attack|doubled_pawn|king_attack|open_file|pin,draw,4
motif:backward_pawn|battery|doubled_pawn|king_attack|open_file,draw,29
motif:backward_pawn|doubled_pawn|king_attack|open_file,draw,4
motif:battery|doubled_pawn|king_attack|open_file,draw,1
motif:backward_pawn|battery|double_attack|open_file,draw,1
motif:backward_pawn|king_attack|open_file|rook_on_seventh,draw,18
motif:backward_pawn|king_attack|open_file|pin,draw,1
motif:double_attack|king_attack|open_file|pin,draw,4
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|king_attack|pawn_break|pawn_chain,draw,2
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|pawn_break|pawn_chain,draw,5
motif:backward_pawn|battery|double_attack|isolated_pawn,draw,8
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,11
motif:backward_pawn|battery|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,2
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|pawn_break,draw,11
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,5
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,11
motif:backward_pawn|battery|double_attack|doubled_pawn|open_file|pin|rook_on_seventh,draw,3
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,3
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_chain,draw,12
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,draw,3
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,6
motif:backward_pawn|battery|double_attack|fork,success,20
motif:backward_pawn|battery,success,7
motif:backward_pawn|battery|double_attack|pawn_break,success,1
motif:backward_pawn|battery|doubled_pawn|isolated_pawn,success,1
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn,success,1
motif:backward_pawn|battery|double_attack|doubled_pawn,success,10
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|pawn_break|pawn_chain,success,1
motif:backward_pawn|double_attack|doubled_pawn|fork,success,1
motif:backward_pawn|double_attack|doubled_pawn|open_file,success,16
motif:backward_pawn|double_attack|doubled_pawn|king_attack|open_file,success,10
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file,success,37
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file,success,7
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pin,success,1
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pin,success,1
motif:backward_pawn|doubled_pawn|open_file,success,1
motif:backward_pawn|double_attack|isolated_pawn|open_file,success,7
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pin,success,10
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file,success,1
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file,success,4
motif:backward_pawn|isolated_pawn|open_file,success,1
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|rook_on_seventh,success,1
motif:backward_pawn|battery|isolated_pawn|open_file|rook_on_seventh,success,1
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_break|rook_on_seventh,success,1
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_break|rook_on_seventh,success,1
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,success,1
b:Rg8|w:Qc1,draw,1
b:Rc8|w:Re1,draw,1
b:Rg6|w:Nf6,draw,1
w:Kf2|b:Rc4,draw,1
w:Nf5|b:Rh8,draw,1
w:Ng3|b:Rc4,draw,1
b:Rc4|w:Nf1,draw,1
motif:backward_pawn|double_attack,draw,2
b:Kb7|w:Rh2,draw,2
w:Rh2|b:Rh7,draw,1
b:Ka6|w:Ne8,draw,1
b:Rh7|w:Ng7,draw,1
w:Ng7|b:Rh8,draw,1
w:Rh2|b:Rh3,draw,1
b:Kb6|w:Na6,draw,1
w:Ne8|b:Ka7,draw,3
w:Ng7|b:Ka6,draw,2
b:Ka7|w:Nf4,draw,1
b:Ka6|w:Nh5,draw,1
w:Nh5|b:Ka7,draw,1
b:Ka8|w:Nd1,draw,1
w:Nd1|b:Ka7,draw,1
b:Ka7|w:Nf2,draw,2
w:Nf2|b:Ka8,draw,1
b:Ka7|w:Nf6,draw,2
w:Nf6|b:Ka6,draw,2
b:Ka7|w:Ne7,draw,1
b:Ka6|w:Nf5,draw,1
w:Nf5|b:Ka7,draw,2
b:Ka7|w:Nh6,draw,2
b:Ka7|w:Ng7,draw,2
b:Ka8|w:Ne8,draw,1
w:Nh6|b:Ka8,draw,1
b:Ka8|w:Nf7,draw,1
w:Nf7|b:Ka7,draw,1
b:Ka7|w:Kg4,draw,1
w:Kg5|b:Kb8,draw,1
w:Kg4|b:Ka8,draw,1
b:Ka8|w:Kg5,draw,1
w:Kg5|b:Rb1,draw,1
w:Kg6|b:Rc1,draw,1
b:Rc1|w:Kg5,draw,1
w:Ng3|b:Rc4|w:Nf1,draw,1
b:Kb7|w:Rh2|b:Rh7,draw,1
b:Ka6|w:Nh5|b:Ka7,draw,1
b:Ka8|w:Nd1|b:Ka7,draw,1
b:Ka7|w:Nf2|b:Ka8,draw,1
b:Ka7|w:Nf6|b:Ka6,draw,2
b:Ka6|w:Nf5|b:Ka7,draw,1
b:Ka8|w:Ne8|b:Ka7,draw,1
w:Ne8|b:Ka7|w:Nf6,draw,1
b:Ka7|w:Nh6|b:Ka8,draw,1
w:Nh6|b:Ka8|w:Nf7,draw,1
b:Ka8|w:Nf7|b:Ka7,draw,1
b:Ka7|w:Ng7|b:Ka6,draw,1
w:Kg4|b:Ka8|w:Kg5,draw,1
w:Kg6|b:Rc1|w:Kg5,draw,1
b:Ka8|w:Ne8|b:Ka7|w:Nf6,draw,1
w:Ne8|b:Ka7|w:Nf6|b:Ka6,draw,1
b:Ka7|w:Nh6|b:Ka8|w:Nf7,draw,1
w:Nh6|b:Ka8|w:Nf7|b:Ka7,draw,1
