chain,result,count
motif:backward_pawn|double_attack|isolated_pawn|pawn_chain,draw,7
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,19
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,21
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pawn_chain,draw,7
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_chain,draw,19
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_chain|pin,draw,79
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break,draw,7
motif:backward_pawn|battery|double_attack|fork|isolated_pawn,draw,23
motif:backward_pawn|battery|double_attack|fork,failure,45
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn,failure,13
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,failure,13
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_chain,draw,47
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_chain,draw,1
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pawn_chain,draw,11
motif:backward_pawn|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,9
motif:backward_pawn|isolated_pawn|open_file|pawn_break,draw,558
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,36
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pawn_chain,draw,26
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break,draw,50
motif:backward_pawn|battery|double_attack|doubled_pawn|pawn_break|pawn_chain,draw,8
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_chain,draw,9
motif:king_attack|open_file|pin,draw,8
motif:backward_pawn|battery|double_attack|fork|pawn_chain,failure,43
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,1
motif:backward_pawn|isolated_pawn,failure,5
motif:backward_pawn|double_attack|isolated_pawn|open_file|pawn_chain,failure,10
motif:backward_pawn|isolated_pawn|open_file|pawn_chain,failure,29
motif:backward_pawn|isolated_pawn|open_file,failure,7
motif:backward_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,failure,11
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_break,failure,10
motif:backward_pawn|isolated_pawn|king_attack|open_file,failure,68
motif:backward_pawn|isolated_pawn|king_attack|open_file|pin,failure,13
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file,failure,15
motif:backward_pawn|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,1
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,draw,12
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,draw,1
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,draw,133
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,4
motif:backward_pawn|double_attack|isolated_pawn|open_file|pawn_break,draw,17
motif:backward_pawn|double_attack|fork|isolated_pawn|open_file|pawn_break,draw,7
motif:backward_pawn|isolated_pawn|open_file|pin,draw,330
motif:backward_pawn|isolated_pawn|king_attack|open_file|pin|rook_on_seventh,draw,15
motif:backward_pawn|double_attack|fork|isolated_pawn|pawn_break,draw,2
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break,draw,28
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,28
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,32
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_chain,draw,16
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_chain,draw,24
motif:backward_pawn|battery|double_attack|isolated_pawn|pawn_break|pawn_chain,draw,18
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_break|pawn_chain,draw,13
motif:backward_pawn|double_attack|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,9
motif:backward_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,6
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pin,draw,8
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,draw,15
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,draw,12
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pin,draw,13
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,13
motif:backward_pawn|pawn_break|pawn_chain,draw,1
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,draw,14
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,draw,7
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file,draw,16
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file,draw,86
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|king_attack|open_file,draw,26
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,draw,12
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,draw,48
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain|pin,draw,317
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break,draw,8
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break,draw,15
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break,draw,8
motif:backward_pawn|battery|isolated_pawn|open_file|pin,draw,108
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pin,draw,81
motif:backward_pawn|battery|isolated_pawn|open_file|rook_on_seventh,draw,2
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|rook_on_seventh,draw,2
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pin,draw,5
motif:backward_pawn|double_attack|isolated_pawn|open_file|pin,draw,126
motif:backward_pawn|double_attack|fork|isolated_pawn|open_file|pin,draw,5
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file,draw,96
motif:double_attack|king_attack|open_file,draw,2
motif:backward_pawn|battery|doubled_pawn,draw,19
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,15
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,6
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pin,draw,6
motif:backward_pawn|doubled_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,29
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,24
motif:backward_pawn|doubled_pawn|king_attack|open_file,draw,50
motif:backward_pawn|doubled_pawn|king_attack|open_file|rook_on_seventh,draw,35
motif:backward_pawn|doubled_pawn|king_attack|open_file|pawn_chain,draw,46
motif:backward_pawn|doubled_pawn|king_attack|open_file|pawn_chain|rook_on_seventh,draw,3
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pawn_break,draw,1
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_break,draw,1
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,4
motif:backward_pawn|double_attack|fork|isolated_pawn|king_attack|open_file|pawn_break,draw,4
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pin,draw,10
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|rook_on_seventh,draw,1
motif:backward_pawn|battery|double_attack|pawn_chain|pin,draw,25
motif:backward_pawn|battery|pawn_chain|pin,draw,5
motif:backward_pawn|battery|double_attack|pawn_break|pawn_chain|pin,draw,8
motif:backward_pawn|battery|double_attack|fork|pawn_break|pawn_chain|pin,draw,5
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_chain|pin,draw,11
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain|pin,draw,5
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pin,draw,14
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|open_file|pin,draw,16
motif:backward_pawn|doubled_pawn|isolated_pawn|open_file|pawn_break|pawn_chain,draw,17
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|rook_on_seventh,draw,54
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,3
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,draw,6
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain|pin,draw,3
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file|pawn_break|pawn_chain,draw,9
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|open_file,draw,6
motif:backward_pawn|double_attack|fork|isolated_pawn,draw,4
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break,draw,1
motif:backward_pawn|battery|isolated_pawn|pawn_break,draw,13
motif:backward_pawn|doubled_pawn|isolated_pawn|pawn_chain,draw,1
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|pawn_chain,draw,1
motif:backward_pawn|battery|isolated_pawn|pawn_chain|pin,draw,13
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pin,draw,17
motif:backward_pawn|double_attack|fork|isolated_pawn|pin,draw,1
motif:backward_pawn|battery|isolated_pawn|pin,draw,7
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pin,draw,1
motif:backward_pawn|battery|double_attack|isolated_pawn|pawn_break,draw,10
motif:backward_pawn|battery|isolated_pawn|king_attack|pawn_break,draw,1
motif:backward_pawn|isolated_pawn|pawn_break,draw,7
motif:backward_pawn|fork|isolated_pawn|open_file|pawn_break,draw,1
motif:backward_pawn|fork|isolated_pawn|open_file|pawn_chain,draw,15
motif:backward_pawn|double_attack|fork|isolated_pawn|open_file|pawn_chain,draw,13
motif:backward_pawn|isolated_pawn|king_attack|open_file|pawn_break|rook_on_seventh,draw,18
motif:backward_pawn|battery,success,14
motif:backward_pawn|battery|pawn_break,success,14
motif:backward_pawn|battery|doubled_pawn|isolated_pawn,success,39
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break,success,2
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pin,success,5
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain|pin,success,473
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,success,5
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|pawn_break|pawn_chain,success,14
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain,success,2
motif:backward_pawn|battery|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|pawn_break|pawn_chain,success,2
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_break|pawn_chain|pin,success,5
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|pawn_break|pawn_chain,success,2
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_chain|pin,success,14
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pawn_chain|pin,success,8
motif:backward_pawn|isolated_pawn|open_file|pawn_break,success,8
motif:backward_pawn|double_attack|isolated_pawn|open_file|pawn_break,success,5
motif:backward_pawn|battery|doubled_pawn|fork|isolated_pawn|king_attack|open_file|pawn_break,success,2
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,success,2
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|king_attack|open_file,success,2
motif:backward_pawn|double_attack|doubled_pawn|isolated_pawn|king_attack|open_file,success,19
motif:backward_pawn|doubled_pawn|isolated_pawn|king_attack|open_file,success,581
motif:backward_pawn|double_attack|doubled_pawn|fork|isolated_pawn|king_attack|open_file,success,19
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file,success,2
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_break,success,14
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pawn_break,success,11
motif:backward_pawn|battery|double_attack|isolated_pawn|king_attack|open_file|pawn_break|pin,success,5
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pawn_break|pin,success,5
motif:backward_pawn|battery|doubled_pawn|isolated_pawn,draw,77
motif:backward_pawn|battery|double_attack|fork|isolated_pawn|open_file|pawn_chain|pin,draw,248
motif:backward_pawn|battery|double_attack|isolated_pawn|open_file|pawn_chain|pin,draw,51
motif:backward_pawn|battery|isolated_pawn|open_file|pawn_chain|pin,draw,6
motif:backward_pawn|battery|isolated_pawn|king_attack|open_file|pawn_break,draw,3
motif:backward_pawn|battery|doubled_pawn|isolated_pawn|pawn_break|pin,draw,26
motif:backward_pawn|battery|double_attack|doubled_pawn|isolated_pawn|pawn_chain,success,2
w:Rb1|b:Nh6,success,1
w:Ra1|b:Rh7,success,1
w:Be5|b:Rb7,success,1
